Organization legal name or 'doing business as' name,Group PAC ID, State,Measure Identifier,Measure Title,Measure Performance Rate,Footnote
ST VINCENT HOSPITAL-HOSPITAL SISTERS-THIRD ORDER OF ST FRANCIS,5799694675,WI,CAHPS_GRP_8,Courteous and helpful office staff.,87,
ST VINCENT HOSPITAL-HOSPITAL SISTERS-THIRD ORDER OF ST FRANCIS,5799694675,WI,CAHPS_GRP_9,Clinicians working together for your care.,80,
SWEDISHAMERICAN HOSPITAL,5799698346,IL,CAHPS_GRP_1,"Getting timely care, appointments, and information.",47,
SWEDISHAMERICAN HOSPITAL,5799698346,IL,CAHPS_GRP_10,Between visit communication.,53,
SWEDISHAMERICAN HOSPITAL,5799698346,IL,CAHPS_GRP_12,Attention to patient medication cost.,28,
SWEDISHAMERICAN HOSPITAL,5799698346,IL,CAHPS_GRP_2,How well clinicians communicate.,79,
SWEDISHAMERICAN HOSPITAL,5799698346,IL,CAHPS_GRP_3,Patients' rating of clinicians.,79,
SWEDISHAMERICAN HOSPITAL,5799698346,IL,CAHPS_GRP_5,Health promotion and education.,58,
SWEDISHAMERICAN HOSPITAL,5799698346,IL,CAHPS_GRP_8,Courteous and helpful office staff.,78,
SWEDISHAMERICAN HOSPITAL,5799698346,IL,CAHPS_GRP_9,Clinicians working together for your care.,75,
CHEROKEE NATION,5799698742,OK,CAHPS_GRP_1,"Getting timely care, appointments, and information.",,8
CHEROKEE NATION,5799698742,OK,CAHPS_GRP_10,Between visit communication.,59,
CHEROKEE NATION,5799698742,OK,CAHPS_GRP_12,Attention to patient medication cost.,16,
CHEROKEE NATION,5799698742,OK,CAHPS_GRP_2,How well clinicians communicate.,,8
CHEROKEE NATION,5799698742,OK,CAHPS_GRP_3,Patients' rating of clinicians.,,8
CHEROKEE NATION,5799698742,OK,CAHPS_GRP_5,Health promotion and education.,66,
CHEROKEE NATION,5799698742,OK,CAHPS_GRP_8,Courteous and helpful office staff.,,8
CHEROKEE NATION,5799698742,OK,CAHPS_GRP_9,Clinicians working together for your care.,,8
SLOCUM DICKSON MEDICAL GROUP PLLC,5799778510,NY,CAHPS_GRP_1,"Getting timely care, appointments, and information.",58,
SLOCUM DICKSON MEDICAL GROUP PLLC,5799778510,NY,CAHPS_GRP_10,Between visit communication.,49,
SLOCUM DICKSON MEDICAL GROUP PLLC,5799778510,NY,CAHPS_GRP_12,Attention to patient medication cost.,21,
SLOCUM DICKSON MEDICAL GROUP PLLC,5799778510,NY,CAHPS_GRP_2,How well clinicians communicate.,78,
SLOCUM DICKSON MEDICAL GROUP PLLC,5799778510,NY,CAHPS_GRP_3,Patients' rating of clinicians.,76,
SLOCUM DICKSON MEDICAL GROUP PLLC,5799778510,NY,CAHPS_GRP_5,Health promotion and education.,57,
SLOCUM DICKSON MEDICAL GROUP PLLC,5799778510,NY,CAHPS_GRP_8,Courteous and helpful office staff.,82,
SLOCUM DICKSON MEDICAL GROUP PLLC,5799778510,NY,CAHPS_GRP_9,Clinicians working together for your care.,71,
REGIONAL SERVICES,5799787784,MO,CAHPS_GRP_1,"Getting timely care, appointments, and information.",60,
REGIONAL SERVICES,5799787784,MO,CAHPS_GRP_10,Between visit communication.,50,
REGIONAL SERVICES,5799787784,MO,CAHPS_GRP_12,Attention to patient medication cost.,28,
REGIONAL SERVICES,5799787784,MO,CAHPS_GRP_2,How well clinicians communicate.,78,
REGIONAL SERVICES,5799787784,MO,CAHPS_GRP_3,Patients' rating of clinicians.,77,
REGIONAL SERVICES,5799787784,MO,CAHPS_GRP_5,Health promotion and education.,56,
REGIONAL SERVICES,5799787784,MO,CAHPS_GRP_8,Courteous and helpful office staff.,79,
REGIONAL SERVICES,5799787784,MO,CAHPS_GRP_9,Clinicians working together for your care.,76,
"COLUMBIA ST. MARY'S HOSPITAL MILWAUKEE, INC",5890604722,WI,CAHPS_GRP_1,"Getting timely care, appointments, and information.",60,
"COLUMBIA ST. MARY'S HOSPITAL MILWAUKEE, INC",5890604722,WI,CAHPS_GRP_10,Between visit communication.,61,
"COLUMBIA ST. MARY'S HOSPITAL MILWAUKEE, INC",5890604722,WI,CAHPS_GRP_12,Attention to patient medication cost.,23,
"COLUMBIA ST. MARY'S HOSPITAL MILWAUKEE, INC",5890604722,WI,CAHPS_GRP_2,How well clinicians communicate.,84,
"COLUMBIA ST. MARY'S HOSPITAL MILWAUKEE, INC",5890604722,WI,CAHPS_GRP_3,Patients' rating of clinicians.,84,
"COLUMBIA ST. MARY'S HOSPITAL MILWAUKEE, INC",5890604722,WI,CAHPS_GRP_5,Health promotion and education.,63,
"COLUMBIA ST. MARY'S HOSPITAL MILWAUKEE, INC",5890604722,WI,CAHPS_GRP_8,Courteous and helpful office staff.,83,
"COLUMBIA ST. MARY'S HOSPITAL MILWAUKEE, INC",5890604722,WI,CAHPS_GRP_9,Clinicians working together for your care.,76,
HOLZER CLINIC LLC,5890606008,OH,CAHPS_GRP_1,"Getting timely care, appointments, and information.",64,
HOLZER CLINIC LLC,5890606008,OH,CAHPS_GRP_10,Between visit communication.,52,
HOLZER CLINIC LLC,5890606008,OH,CAHPS_GRP_12,Attention to patient medication cost.,31,
HOLZER CLINIC LLC,5890606008,OH,CAHPS_GRP_2,How well clinicians communicate.,86,
HOLZER CLINIC LLC,5890606008,OH,CAHPS_GRP_3,Patients' rating of clinicians.,85,
HOLZER CLINIC LLC,5890606008,OH,CAHPS_GRP_5,Health promotion and education.,59,
HOLZER CLINIC LLC,5890606008,OH,CAHPS_GRP_8,Courteous and helpful office staff.,87,
HOLZER CLINIC LLC,5890606008,OH,CAHPS_GRP_9,Clinicians working together for your care.,77,
PEACEHEALTH,5890689293,WA,CAHPS_GRP_1,"Getting timely care, appointments, and information.",55,
PEACEHEALTH,5890689293,WA,CAHPS_GRP_10,Between visit communication.,57,
PEACEHEALTH,5890689293,WA,CAHPS_GRP_12,Attention to patient medication cost.,28,
PEACEHEALTH,5890689293,WA,CAHPS_GRP_2,How well clinicians communicate.,82,
PEACEHEALTH,5890689293,WA,CAHPS_GRP_3,Patients' rating of clinicians.,82,
PEACEHEALTH,5890689293,WA,CAHPS_GRP_5,Health promotion and education.,54,
PEACEHEALTH,5890689293,WA,CAHPS_GRP_8,Courteous and helpful office staff.,84,
PEACEHEALTH,5890689293,WA,CAHPS_GRP_9,Clinicians working together for your care.,70,
EISENHOWER MEDICAL CENTER,5890689657,CA,CAHPS_GRP_1,"Getting timely care, appointments, and information.",56,
EISENHOWER MEDICAL CENTER,5890689657,CA,CAHPS_GRP_10,Between visit communication.,55,
EISENHOWER MEDICAL CENTER,5890689657,CA,CAHPS_GRP_12,Attention to patient medication cost.,29,
EISENHOWER MEDICAL CENTER,5890689657,CA,CAHPS_GRP_2,How well clinicians communicate.,82,
EISENHOWER MEDICAL CENTER,5890689657,CA,CAHPS_GRP_3,Patients' rating of clinicians.,80,
EISENHOWER MEDICAL CENTER,5890689657,CA,CAHPS_GRP_5,Health promotion and education.,67,
EISENHOWER MEDICAL CENTER,5890689657,CA,CAHPS_GRP_8,Courteous and helpful office staff.,81,
EISENHOWER MEDICAL CENTER,5890689657,CA,CAHPS_GRP_9,Clinicians working together for your care.,74,
PHYSICIANS ALLIANCE OF CONNECTICUT LLC,5890939029,CT,CAHPS_GRP_1,"Getting timely care, appointments, and information.",66,
PHYSICIANS ALLIANCE OF CONNECTICUT LLC,5890939029,CT,CAHPS_GRP_10,Between visit communication.,,8
PHYSICIANS ALLIANCE OF CONNECTICUT LLC,5890939029,CT,CAHPS_GRP_12,Attention to patient medication cost.,21,
PHYSICIANS ALLIANCE OF CONNECTICUT LLC,5890939029,CT,CAHPS_GRP_2,How well clinicians communicate.,84,
PHYSICIANS ALLIANCE OF CONNECTICUT LLC,5890939029,CT,CAHPS_GRP_3,Patients' rating of clinicians.,82,
PHYSICIANS ALLIANCE OF CONNECTICUT LLC,5890939029,CT,CAHPS_GRP_5,Health promotion and education.,58,
PHYSICIANS ALLIANCE OF CONNECTICUT LLC,5890939029,CT,CAHPS_GRP_8,Courteous and helpful office staff.,79,
PHYSICIANS ALLIANCE OF CONNECTICUT LLC,5890939029,CT,CAHPS_GRP_9,Clinicians working together for your care.,75,
MOUNT SINAI COMMUNITY FOUNDATION,5991600405,IL,CAHPS_GRP_1,"Getting timely care, appointments, and information.",59,
MOUNT SINAI COMMUNITY FOUNDATION,5991600405,IL,CAHPS_GRP_10,Between visit communication.,64,
MOUNT SINAI COMMUNITY FOUNDATION,5991600405,IL,CAHPS_GRP_12,Attention to patient medication cost.,,8
MOUNT SINAI COMMUNITY FOUNDATION,5991600405,IL,CAHPS_GRP_2,How well clinicians communicate.,83,
MOUNT SINAI COMMUNITY FOUNDATION,5991600405,IL,CAHPS_GRP_3,Patients' rating of clinicians.,78,
MOUNT SINAI COMMUNITY FOUNDATION,5991600405,IL,CAHPS_GRP_5,Health promotion and education.,64,
MOUNT SINAI COMMUNITY FOUNDATION,5991600405,IL,CAHPS_GRP_8,Courteous and helpful office staff.,,8
MOUNT SINAI COMMUNITY FOUNDATION,5991600405,IL,CAHPS_GRP_9,Clinicians working together for your care.,,8
PROVIDENCE MEDICAL INSTITUTE,5991609737,CA,CAHPS_GRP_1,"Getting timely care, appointments, and information.",48,
PROVIDENCE MEDICAL INSTITUTE,5991609737,CA,CAHPS_GRP_10,Between visit communication.,51,
PROVIDENCE MEDICAL INSTITUTE,5991609737,CA,CAHPS_GRP_12,Attention to patient medication cost.,24,
PROVIDENCE MEDICAL INSTITUTE,5991609737,CA,CAHPS_GRP_2,How well clinicians communicate.,79,
PROVIDENCE MEDICAL INSTITUTE,5991609737,CA,CAHPS_GRP_3,Patients' rating of clinicians.,78,
PROVIDENCE MEDICAL INSTITUTE,5991609737,CA,CAHPS_GRP_5,Health promotion and education.,56,
PROVIDENCE MEDICAL INSTITUTE,5991609737,CA,CAHPS_GRP_8,Courteous and helpful office staff.,77,
PROVIDENCE MEDICAL INSTITUTE,5991609737,CA,CAHPS_GRP_9,Clinicians working together for your care.,73,
MARTINS POINT HEALTHCARE,5991776635,ME,CAHPS_GRP_1,"Getting timely care, appointments, and information.",59,
MARTINS POINT HEALTHCARE,5991776635,ME,CAHPS_GRP_10,Between visit communication.,61,
MARTINS POINT HEALTHCARE,5991776635,ME,CAHPS_GRP_12,Attention to patient medication cost.,24,
MARTINS POINT HEALTHCARE,5991776635,ME,CAHPS_GRP_2,How well clinicians communicate.,82,
MARTINS POINT HEALTHCARE,5991776635,ME,CAHPS_GRP_3,Patients' rating of clinicians.,83,
MARTINS POINT HEALTHCARE,5991776635,ME,CAHPS_GRP_5,Health promotion and education.,62,
MARTINS POINT HEALTHCARE,5991776635,ME,CAHPS_GRP_8,Courteous and helpful office staff.,85,
MARTINS POINT HEALTHCARE,5991776635,ME,CAHPS_GRP_9,Clinicians working together for your care.,75,
"LAKE HOSPITAL SYSTEM, INC.",6002713922,OH,CAHPS_GRP_1,"Getting timely care, appointments, and information.",64,
"LAKE HOSPITAL SYSTEM, INC.",6002713922,OH,CAHPS_GRP_10,Between visit communication.,54,
"LAKE HOSPITAL SYSTEM, INC.",6002713922,OH,CAHPS_GRP_12,Attention to patient medication cost.,25,
"LAKE HOSPITAL SYSTEM, INC.",6002713922,OH,CAHPS_GRP_2,How well clinicians communicate.,83,
"LAKE HOSPITAL SYSTEM, INC.",6002713922,OH,CAHPS_GRP_3,Patients' rating of clinicians.,81,
"LAKE HOSPITAL SYSTEM, INC.",6002713922,OH,CAHPS_GRP_5,Health promotion and education.,63,
"LAKE HOSPITAL SYSTEM, INC.",6002713922,OH,CAHPS_GRP_8,Courteous and helpful office staff.,85,
"LAKE HOSPITAL SYSTEM, INC.",6002713922,OH,CAHPS_GRP_9,Clinicians working together for your care.,78,
UNMC PHYSICIANS,6002728391,NE,CAHPS_GRP_1,"Getting timely care, appointments, and information.",64,
UNMC PHYSICIANS,6002728391,NE,CAHPS_GRP_10,Between visit communication.,56,
UNMC PHYSICIANS,6002728391,NE,CAHPS_GRP_12,Attention to patient medication cost.,26,
UNMC PHYSICIANS,6002728391,NE,CAHPS_GRP_2,How well clinicians communicate.,85,
UNMC PHYSICIANS,6002728391,NE,CAHPS_GRP_3,Patients' rating of clinicians.,82,
UNMC PHYSICIANS,6002728391,NE,CAHPS_GRP_5,Health promotion and education.,66,
UNMC PHYSICIANS,6002728391,NE,CAHPS_GRP_8,Courteous and helpful office staff.,86,
UNMC PHYSICIANS,6002728391,NE,CAHPS_GRP_9,Clinicians working together for your care.,79,
GUTHRIE MEDICAL GROUP PC,6002728656,PA,CAHPS_GRP_1,"Getting timely care, appointments, and information.",58,
GUTHRIE MEDICAL GROUP PC,6002728656,PA,CAHPS_GRP_10,Between visit communication.,56,
GUTHRIE MEDICAL GROUP PC,6002728656,PA,CAHPS_GRP_12,Attention to patient medication cost.,20,
GUTHRIE MEDICAL GROUP PC,6002728656,PA,CAHPS_GRP_2,How well clinicians communicate.,84,
GUTHRIE MEDICAL GROUP PC,6002728656,PA,CAHPS_GRP_3,Patients' rating of clinicians.,83,
GUTHRIE MEDICAL GROUP PC,6002728656,PA,CAHPS_GRP_5,Health promotion and education.,58,
GUTHRIE MEDICAL GROUP PC,6002728656,PA,CAHPS_GRP_8,Courteous and helpful office staff.,84,
GUTHRIE MEDICAL GROUP PC,6002728656,PA,CAHPS_GRP_9,Clinicians working together for your care.,77,
"ILLINOIS BONE AND JOINT INSTITUTE, LLC",6002814878,IL,CAHPS_GRP_1,"Getting timely care, appointments, and information.",53,
"ILLINOIS BONE AND JOINT INSTITUTE, LLC",6002814878,IL,CAHPS_GRP_10,Between visit communication.,40,
"ILLINOIS BONE AND JOINT INSTITUTE, LLC",6002814878,IL,CAHPS_GRP_12,Attention to patient medication cost.,22,
"ILLINOIS BONE AND JOINT INSTITUTE, LLC",6002814878,IL,CAHPS_GRP_2,How well clinicians communicate.,80,
"ILLINOIS BONE AND JOINT INSTITUTE, LLC",6002814878,IL,CAHPS_GRP_3,Patients' rating of clinicians.,80,
"ILLINOIS BONE AND JOINT INSTITUTE, LLC",6002814878,IL,CAHPS_GRP_5,Health promotion and education.,54,
"ILLINOIS BONE AND JOINT INSTITUTE, LLC",6002814878,IL,CAHPS_GRP_8,Courteous and helpful office staff.,80,
"ILLINOIS BONE AND JOINT INSTITUTE, LLC",6002814878,IL,CAHPS_GRP_9,Clinicians working together for your care.,70,
ST PETERS HEALTH PARTNERS MEDICAL ASSOCIATES PC,6103061189,NY,CAHPS_GRP_1,"Getting timely care, appointments, and information.",65,
ST PETERS HEALTH PARTNERS MEDICAL ASSOCIATES PC,6103061189,NY,CAHPS_GRP_10,Between visit communication.,53,
ST PETERS HEALTH PARTNERS MEDICAL ASSOCIATES PC,6103061189,NY,CAHPS_GRP_12,Attention to patient medication cost.,24,
ST PETERS HEALTH PARTNERS MEDICAL ASSOCIATES PC,6103061189,NY,CAHPS_GRP_2,How well clinicians communicate.,90,
ST PETERS HEALTH PARTNERS MEDICAL ASSOCIATES PC,6103061189,NY,CAHPS_GRP_3,Patients' rating of clinicians.,85,
ST PETERS HEALTH PARTNERS MEDICAL ASSOCIATES PC,6103061189,NY,CAHPS_GRP_5,Health promotion and education.,63,
ST PETERS HEALTH PARTNERS MEDICAL ASSOCIATES PC,6103061189,NY,CAHPS_GRP_8,Courteous and helpful office staff.,82,
ST PETERS HEALTH PARTNERS MEDICAL ASSOCIATES PC,6103061189,NY,CAHPS_GRP_9,Clinicians working together for your care.,77,
WHC PHYSICIAN GROUP LLC,6103093513,MD,CAHPS_GRP_1,"Getting timely care, appointments, and information.",,8
WHC PHYSICIAN GROUP LLC,6103093513,MD,CAHPS_GRP_10,Between visit communication.,,8
WHC PHYSICIAN GROUP LLC,6103093513,MD,CAHPS_GRP_12,Attention to patient medication cost.,22,
WHC PHYSICIAN GROUP LLC,6103093513,MD,CAHPS_GRP_2,How well clinicians communicate.,,8
WHC PHYSICIAN GROUP LLC,6103093513,MD,CAHPS_GRP_3,Patients' rating of clinicians.,,8
WHC PHYSICIAN GROUP LLC,6103093513,MD,CAHPS_GRP_5,Health promotion and education.,66,
WHC PHYSICIAN GROUP LLC,6103093513,MD,CAHPS_GRP_8,Courteous and helpful office staff.,,8
WHC PHYSICIAN GROUP LLC,6103093513,MD,CAHPS_GRP_9,Clinicians working together for your care.,,8
"HORIZON MEDICAL GROUP, P.C.",6103715529,NY,CAHPS_GRP_1,"Getting timely care, appointments, and information.",62,
"HORIZON MEDICAL GROUP, P.C.",6103715529,NY,CAHPS_GRP_10,Between visit communication.,58,
"HORIZON MEDICAL GROUP, P.C.",6103715529,NY,CAHPS_GRP_12,Attention to patient medication cost.,25,
"HORIZON MEDICAL GROUP, P.C.",6103715529,NY,CAHPS_GRP_2,How well clinicians communicate.,85,
"HORIZON MEDICAL GROUP, P.C.",6103715529,NY,CAHPS_GRP_3,Patients' rating of clinicians.,82,
"HORIZON MEDICAL GROUP, P.C.",6103715529,NY,CAHPS_GRP_5,Health promotion and education.,62,
"HORIZON MEDICAL GROUP, P.C.",6103715529,NY,CAHPS_GRP_8,Courteous and helpful office staff.,83,
"HORIZON MEDICAL GROUP, P.C.",6103715529,NY,CAHPS_GRP_9,Clinicians working together for your care.,74,
UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT FORT WORTH,6103717350,TX,CAHPS_GRP_1,"Getting timely care, appointments, and information.",52,
UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT FORT WORTH,6103717350,TX,CAHPS_GRP_10,Between visit communication.,58,
UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT FORT WORTH,6103717350,TX,CAHPS_GRP_12,Attention to patient medication cost.,26,
UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT FORT WORTH,6103717350,TX,CAHPS_GRP_2,How well clinicians communicate.,79,
UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT FORT WORTH,6103717350,TX,CAHPS_GRP_3,Patients' rating of clinicians.,80,
UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT FORT WORTH,6103717350,TX,CAHPS_GRP_5,Health promotion and education.,63,
UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT FORT WORTH,6103717350,TX,CAHPS_GRP_8,Courteous and helpful office staff.,78,
UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT FORT WORTH,6103717350,TX,CAHPS_GRP_9,Clinicians working together for your care.,65,
TALLAHASSEE MEMORIAL HEALTHCARE INC,6103724778,FL,CAHPS_GRP_1,"Getting timely care, appointments, and information.",64,
TALLAHASSEE MEMORIAL HEALTHCARE INC,6103724778,FL,CAHPS_GRP_10,Between visit communication.,65,
TALLAHASSEE MEMORIAL HEALTHCARE INC,6103724778,FL,CAHPS_GRP_12,Attention to patient medication cost.,25,
TALLAHASSEE MEMORIAL HEALTHCARE INC,6103724778,FL,CAHPS_GRP_2,How well clinicians communicate.,78,
TALLAHASSEE MEMORIAL HEALTHCARE INC,6103724778,FL,CAHPS_GRP_3,Patients' rating of clinicians.,77,
TALLAHASSEE MEMORIAL HEALTHCARE INC,6103724778,FL,CAHPS_GRP_5,Health promotion and education.,72,
TALLAHASSEE MEMORIAL HEALTHCARE INC,6103724778,FL,CAHPS_GRP_8,Courteous and helpful office staff.,84,
TALLAHASSEE MEMORIAL HEALTHCARE INC,6103724778,FL,CAHPS_GRP_9,Clinicians working together for your care.,76,
SOUTHWEST MEDICAL ASSOCIATES INC,6103730544,NV,CAHPS_GRP_1,"Getting timely care, appointments, and information.",38,
SOUTHWEST MEDICAL ASSOCIATES INC,6103730544,NV,CAHPS_GRP_10,Between visit communication.,58,
SOUTHWEST MEDICAL ASSOCIATES INC,6103730544,NV,CAHPS_GRP_12,Attention to patient medication cost.,20,
SOUTHWEST MEDICAL ASSOCIATES INC,6103730544,NV,CAHPS_GRP_2,How well clinicians communicate.,,8
SOUTHWEST MEDICAL ASSOCIATES INC,6103730544,NV,CAHPS_GRP_3,Patients' rating of clinicians.,,8
SOUTHWEST MEDICAL ASSOCIATES INC,6103730544,NV,CAHPS_GRP_5,Health promotion and education.,49,
SOUTHWEST MEDICAL ASSOCIATES INC,6103730544,NV,CAHPS_GRP_8,Courteous and helpful office staff.,,8
SOUTHWEST MEDICAL ASSOCIATES INC,6103730544,NV,CAHPS_GRP_9,Clinicians working together for your care.,,8
NORTH MISSISSIPPI MEDICAL CLINICS INC,6103736665,MS,CAHPS_GRP_1,"Getting timely care, appointments, and information.",59,
NORTH MISSISSIPPI MEDICAL CLINICS INC,6103736665,MS,CAHPS_GRP_10,Between visit communication.,64,
NORTH MISSISSIPPI MEDICAL CLINICS INC,6103736665,MS,CAHPS_GRP_12,Attention to patient medication cost.,35,
NORTH MISSISSIPPI MEDICAL CLINICS INC,6103736665,MS,CAHPS_GRP_2,How well clinicians communicate.,88,
NORTH MISSISSIPPI MEDICAL CLINICS INC,6103736665,MS,CAHPS_GRP_3,Patients' rating of clinicians.,91,
NORTH MISSISSIPPI MEDICAL CLINICS INC,6103736665,MS,CAHPS_GRP_5,Health promotion and education.,58,
NORTH MISSISSIPPI MEDICAL CLINICS INC,6103736665,MS,CAHPS_GRP_8,Courteous and helpful office staff.,89,
NORTH MISSISSIPPI MEDICAL CLINICS INC,6103736665,MS,CAHPS_GRP_9,Clinicians working together for your care.,78,
PROVIDENCE - PROVIDENCE PARK HOSPITAL,6103738703,MI,CAHPS_GRP_1,"Getting timely care, appointments, and information.",62,
PROVIDENCE - PROVIDENCE PARK HOSPITAL,6103738703,MI,CAHPS_GRP_10,Between visit communication.,50,
PROVIDENCE - PROVIDENCE PARK HOSPITAL,6103738703,MI,CAHPS_GRP_12,Attention to patient medication cost.,30,
PROVIDENCE - PROVIDENCE PARK HOSPITAL,6103738703,MI,CAHPS_GRP_2,How well clinicians communicate.,76,
PROVIDENCE - PROVIDENCE PARK HOSPITAL,6103738703,MI,CAHPS_GRP_3,Patients' rating of clinicians.,69,
PROVIDENCE - PROVIDENCE PARK HOSPITAL,6103738703,MI,CAHPS_GRP_5,Health promotion and education.,61,
PROVIDENCE - PROVIDENCE PARK HOSPITAL,6103738703,MI,CAHPS_GRP_8,Courteous and helpful office staff.,79,
PROVIDENCE - PROVIDENCE PARK HOSPITAL,6103738703,MI,CAHPS_GRP_9,Clinicians working together for your care.,65,
CATHOLIC MEDICAL CENTER,6103897129,NH,CAHPS_GRP_1,"Getting timely care, appointments, and information.",61,
CATHOLIC MEDICAL CENTER,6103897129,NH,CAHPS_GRP_10,Between visit communication.,61,
CATHOLIC MEDICAL CENTER,6103897129,NH,CAHPS_GRP_12,Attention to patient medication cost.,23,
CATHOLIC MEDICAL CENTER,6103897129,NH,CAHPS_GRP_2,How well clinicians communicate.,82,
CATHOLIC MEDICAL CENTER,6103897129,NH,CAHPS_GRP_3,Patients' rating of clinicians.,,8
CATHOLIC MEDICAL CENTER,6103897129,NH,CAHPS_GRP_5,Health promotion and education.,65,
CATHOLIC MEDICAL CENTER,6103897129,NH,CAHPS_GRP_8,Courteous and helpful office staff.,81,
CATHOLIC MEDICAL CENTER,6103897129,NH,CAHPS_GRP_9,Clinicians working together for your care.,74,
"ISLAND WIDE MEDICAL ASSOCIATES, PC",6103987458,NY,CAHPS_GRP_1,"Getting timely care, appointments, and information.",57,
"ISLAND WIDE MEDICAL ASSOCIATES, PC",6103987458,NY,CAHPS_GRP_10,Between visit communication.,51,
"ISLAND WIDE MEDICAL ASSOCIATES, PC",6103987458,NY,CAHPS_GRP_12,Attention to patient medication cost.,24,
"ISLAND WIDE MEDICAL ASSOCIATES, PC",6103987458,NY,CAHPS_GRP_2,How well clinicians communicate.,88,
"ISLAND WIDE MEDICAL ASSOCIATES, PC",6103987458,NY,CAHPS_GRP_3,Patients' rating of clinicians.,82,
"ISLAND WIDE MEDICAL ASSOCIATES, PC",6103987458,NY,CAHPS_GRP_5,Health promotion and education.,63,
"ISLAND WIDE MEDICAL ASSOCIATES, PC",6103987458,NY,CAHPS_GRP_8,Courteous and helpful office staff.,81,
"ISLAND WIDE MEDICAL ASSOCIATES, PC",6103987458,NY,CAHPS_GRP_9,Clinicians working together for your care.,73,
UNIVERSITY OF PENN MEDICAL GROUP,6204730955,PA,CAHPS_GRP_1,"Getting timely care, appointments, and information.",58,
UNIVERSITY OF PENN MEDICAL GROUP,6204730955,PA,CAHPS_GRP_10,Between visit communication.,55,
UNIVERSITY OF PENN MEDICAL GROUP,6204730955,PA,CAHPS_GRP_12,Attention to patient medication cost.,25,
UNIVERSITY OF PENN MEDICAL GROUP,6204730955,PA,CAHPS_GRP_2,How well clinicians communicate.,,8
UNIVERSITY OF PENN MEDICAL GROUP,6204730955,PA,CAHPS_GRP_3,Patients' rating of clinicians.,83,
UNIVERSITY OF PENN MEDICAL GROUP,6204730955,PA,CAHPS_GRP_5,Health promotion and education.,70,
UNIVERSITY OF PENN MEDICAL GROUP,6204730955,PA,CAHPS_GRP_8,Courteous and helpful office staff.,78,
